id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
51971146,Bright Providence Park Condo,300761993,Mari,,Goose Hollow,45.521637,-122.688637,Entire home/apt,79,30,1,11/18/2021,0.91,2,300,1,City registration pending
51971725,vintage home-excellent location,420452913,Portland,,Richmond,45.51109,-122.62624,Private room,156,1,1,11/29/2021,1,4,365,1,Exempt
51971727,Happening Hawthorne in Artist´s Residence,420452913,Portland,,Richmond,45.5107,-122.62497,Private room,66,1,5,10/10/2021,1.43,4,362,5,Exempt
51972535,Hip location - art & family,420452913,Portland,,Richmond,45.51138,-122.62466,Shared room,96,1,2,10/17/2021,0.76,4,364,2,Exempt
51985909,Stylish 1BR Apartment in Portland with Amenities,48005494,Zeus,,Lloyd District,45.53282,-122.66296,Entire home/apt,93,30,1,10/17/2021,0.46,17,363,1,
51985969,Beautiful and Peaceful Studio Getaway!,195002010,Grace,,Hillside,45.52186,-122.72311,Entire home/apt,78,1,12,12/19/2021,4.04,1,111,12,City registration pending
51987164,★ Pet Friendly 3 bed Southeast House w/ backyard ★,228697795,Jeremy,,Foster-Powell,45.4869,-122.58184,Entire home/apt,286,5,3,10/31/2021,1.25,3,137,3,City registration pending
51989894,2-Bedroom apartment nestled in FoPo,114250054,Kay,,Foster-Powell,45.49161,-122.59679,Entire home/apt,126,1,19,11/27/2021,5.38,1,297,19,17-187485-000-00-HO
52011583,Hip Modern Condo - black & gold theme,421181207,Bendrea,,Powellhurst-Gilbert,45.50403,-122.52234,Entire home/apt,130,2,1,11/15/2021,0.83,1,33,1,City registration pending
52014645,Concordia quarters near trendy area; 2BR/1BA BSMT,20992116,Joanna,,Concordia,45.56922,-122.6305,Entire home/apt,135,1,10,12/5/2021,2.8,1,355,10,City registration pending
52023209,tiny gem in creative district,420452913,Portland,,Richmond,45.51154,-122.62446,Private room,65,1,2,11/7/2021,0.85,4,364,2,Exempt
52034996,Relax in comfort | 1BR in Portland,359069961,Casey,,Bridlemile,45.4859156,-122.7493919,Entire home/apt,172,365,0,,,39,365,0,
52036422,Everything you need | Studio in Portland,359069961,Casey,,Northwest District,45.53249,-122.68851,Entire home/apt,151,120,0,,,39,365,0,
52041177,Incredible apartment home | Studio in Portland,359069961,Casey,,Portland Downtown,45.51463,-122.6835,Entire home/apt,165,30,0,,,39,365,0,
52042097,North Portland Artist's Bungalow,271565231,Austin & Raze,,Arbor Lodge,45.57415,-122.68202,Entire home/apt,100,2,3,9/27/2021,0.85,1,0,3,City registration pending
52055030,NEW! Portland Apartment w/ Enclosed Garden & Art!,121688409,Evolve,,Buckman,45.51625,-122.64483,Entire home/apt,204,2,3,12/6/2021,2.43,3,346,3,21-079391-000-00-HO
52057982,Classic 1913 St Johns Bungalow,221421926,Descansa Property,,St. Johns,45.59115,-122.73847,Entire home/apt,115,1,1,10/25/2021,0.53,18,243,1,City registration pending
52062633,Sweet one-bedroom apartment in SE Portland,16822462,Mia,,Richmond,45.50699723,-122.6284451,Entire home/apt,83,1,0,,,1,18,0,City registration pending
52071611,"Airy, historic condo in Nob Hill—amazing location",52470712,Leah,,Northwest District,45.5314,-122.70472,Entire home/apt,100,31,0,,,1,11,0,
52072222,Sylvan Highland Townhome with a view,102654383,Michelle,,Sylvan-Highlands,45.50842,-122.74354,Entire home/apt,150,28,0,,,1,174,0,
52073841,Quiet modern room in SE Portland,107418644,Bao (Grace),,Powellhurst-Gilbert,45.48569,-122.52566,Private room,49,1,2,10/17/2021,0.7,3,0,2,20-120397-000-00-HO
52086128,Peaceful house close to Alberta Arts District,28313660,Maria,,Cully,45.55982,-122.61629,Entire home/apt,180,2,10,12/12/2021,2.97,1,29,10,City registration pending
52086556,Charming South Tabor Home with HUGE yard,44956243,Sara,,South Tabor,45.49873,-122.60292,Entire home/apt,100,2,0,,,1,73,0,City registration pending
52092940,The Perch in the Park.  1bd/1bth with City views,1483711,Caroline,,Hillside,45.52567,-122.71005,Entire home/apt,75,30,2,11/19/2021,0.91,4,158,2,
52093943,Fun and cozy Stay in SW Portland,100310212,Jonatan,,Markham,45.45979,-122.69263,Entire home/apt,164,1,4,11/27/2021,2.73,2,106,4,City registration pending
52108103,Cozy Home on Hawthorne/Belmont that Sleeps 7,392859086,Thomas,,Sunnyside,45.51382,-122.62662,Entire home/apt,154,2,12,12/14/2021,3.91,2,65,12,Exempt
52112336,Mid 1A Joint@MC Airport (PDX) Close,209841180,Anne,,Mill Park,45.50548,-122.5329,Shared room,30,2,2,11/1/2021,0.73,4,359,2,Exempt
52147096,Top Floor View Slabtown/Pearl District Plant Vibe,417919018,Nicole,,Northwest District,45.53285,-122.6904,Entire home/apt,129,2,8,12/11/2021,3.04,1,120,8,City registration pending
52151515,Brand new rental unit in Beautiful NE Portland,184668364,Heather,,Kerns,45.52484,-122.63785,Entire home/apt,100,1,7,9/25/2021,2.14,1,322,7,City registration pending
52152225,Cozy Portland getaway in the heart of the city,44169147,Spencer,,Sunnyside,45.51585,-122.63383,Entire home/apt,114,30,3,11/13/2021,1.07,1,305,3,21-079262-000-00-HO
52152910,"Beautiful property, a modern paradise.",140862784,Rodney,,Lents,45.48999,-122.57302,Private room,55,1,3,11/1/2021,1.06,1,84,3,City registration pending
52163893,Tranquil Mother-in-Law suite in West Portland Park,545397,Alexis,,West Portland Park,45.44552,-122.72888,Entire home/apt,60,1,5,12/17/2021,3.95,1,10,5,City registration pending
52165460,Terwilliger Place,7182995,David,,Homestead,45.49057,-122.68144,Entire home/apt,89,6,4,11/26/2021,1.46,1,164,4,City registration pending
52166769,"Stunning, Vibrant 1-Bedroom Daylight Basement",25637387,Ryda,,Sumner,45.55471,-122.57681,Entire home/apt,85,2,0,,,1,174,0,City registration pending
52172652,cozy 1bed room apartment in the heart of Alberta Arts,158651336,Desire,,Vernon,45.55922,-122.64423,Entire home/apt,99,2,2,9/18/2021,0.61,1,364,2,Exempt
52183207,"Beautiful, light-filled 1BD, fitness center",8534462,Barsala,,Eliot,45.54716,-122.66638,Entire home/apt,136,2,0,,,15,183,0,Exempt
52183208,Modern 1BD with onsite cafe,8534462,Barsala,,Eliot,45.54738,-122.66482,Entire home/apt,136,2,0,,,15,184,0,Exempt
52183759,"Luxury Open Plan Apt, Fast Wifi & Free Parking (long term stays). Work From Home Set Up Too!",409693567,Patrick,,Pearl,45.53068,-122.68187,Entire home/apt,195,1,6,12/12/2021,2.17,21,183,6,Exempt
52183898,Recently Upgraded 1BR Apt – Downtown Location,409693567,Patrick,,Pearl,45.53039,-122.6799,Entire home/apt,205,1,2,12/1/2021,0.94,21,115,2,Exempt
52183953,"Elegant, Recently Upgraded Apt – Pearl District & Fast Wifi!",409693567,Patrick,,Pearl,45.52895,-122.68069,Entire home/apt,209,1,2,11/21/2021,0.82,21,175,2,Exempt
52184016,Gorgeous 1BR Apt in the heart of Downtown PDX,409693567,Patrick,,Pearl,45.52934,-122.68211,Entire home/apt,157,1,2,11/14/2021,0.76,21,134,2,Exempt
52184068,"Work from anywhere, fast wifi, great amenities and parking",409693567,Patrick,,Pearl,45.5305,-122.68193,Entire home/apt,214,1,3,10/3/2021,0.94,21,120,3,Exempt
52184202,"Spacious, Downtown Location – great for work and relaxing!",409693567,Patrick,,Pearl,45.52698,-122.68071,Entire home/apt,236,1,3,11/20/2021,0.97,21,148,3,Exempt
52184270,Great spacious Apartment - Downtown Location,409693567,Patrick,,Pearl,45.53104,-122.68134,Entire home/apt,169,1,5,12/5/2021,1.65,21,321,5,Exempt
52198529,"NEW LISTING-Adorable Craftsman, great neighborhood",155798693,Courtney,,Rose City Park,45.54538,-122.59774,Entire home/apt,131,2,7,11/30/2021,2.44,2,150,7,19-256618-000-00-HO
52203409,Historic Portland Apartment close to PSU,422588785,Sophie,,Portland Downtown,45.51469,-122.68546,Entire home/apt,97,1,2,10/28/2021,1.03,1,145,2,Exempt
52225274,Fully Renovated Modern Gem 2BR : Perfect Location,422772850,Ariel,,Hosford-Abernethy,45.50421,-122.64067,Entire home/apt,149,3,10,12/4/2021,4.23,2,76,10,City registration pending
52234580,Southeast Portland Studio w/ fenced backyard,228697795,Jeremy,,Foster-Powell,45.48658,-122.5808,Entire home/apt,146,2,0,,,3,0,0,City registration pending
52255573,"Cozy 2BD/2BA w/ balcony, sleeps 5",420840100,Sara,,East Columbia,45.6028,-122.67806,Entire home/apt,115,7,1,9/24/2021,0.34,3,352,1,City registration pending
52263400,The Hollow- Is a cozy guest loft apartment  :),139971967,Pdx,,Hosford-Abernethy,45.51082,-122.64256,Entire home/apt,72,30,4,10/9/2021,1.3,3,263,4,City registration pending
52265505,Incredible 3 bed/3 bath/patio for longer stays,95508244,David,,Pearl,45.53153,-122.68203,Entire home/apt,250,99,0,,,1,363,0,Exempt
52267036,Belmont 3 BR Apartment next to park,423067883,Sierra,,Buckman,45.51673,-122.64848,Entire home/apt,100,2,22,12/17/2021,7.5,1,208,22,Exempt
52280911,#InvestREPM Downtown & Waterfront- 5 blocks to PSU,314503963,Amy,,Portland Downtown,45.51101,-122.68001,Entire home/apt,88,30,0,,,9,166,0,
52283919,#StayInMyDistrict Buckman Lodge Popular SE Belmont,3142393,Amy,,Buckman,45.51967,-122.64643,Entire home/apt,72,1,22,12/10/2021,7.59,24,170,22,City registration pending
52287229,Beautiful 2-bedroom unit located minuets from PDX,414380696,Adelina,,Sumner,45.56249,-122.57162,Entire home/apt,90,1,9,11/22/2021,3.07,2,354,9,City registration pending
52288350,SE Woodstock Rancher in quiet  neighborhood,26060885,Marc,,Woodstock,45.485714,-122.612259,Entire home/apt,235,5,0,,,1,53,0,21-093763-000-00-HO
52289366,Colorful & Vibrant 4 Bed in Charming NE Portland!,1131945,Sophia,,Woodlawn,45.570351,-122.644295,Entire home/apt,222,30,0,,,6,225,0,
52304995,Insta-worthy Tiny Cabin Perfect for Remote Work!,4923044,Matthew,,King,45.55898,-122.65389,Entire home/apt,97,1,8,11/28/2021,4.21,4,74,8,Exempt
52305903,Red Rustic Tiny Train Perfect for Urban Retreat,4923044,Matthew,,King,45.56034,-122.65526,Entire home/apt,75,1,4,11/28/2021,2.79,4,80,4,Exempt
52309660,At Home on Holland St.,180951800,Ember,,Piedmont,45.57477,-122.66842,Entire home/apt,108,2,6,12/12/2021,2.31,1,71,6,City registration pending
52319866,Bohemian Tiny House Perfect for Remote Work!,4923044,Matthew,,King,45.55886,-122.65376,Entire home/apt,84,1,11,11/28/2021,5.5,4,80,11,Exempt
52319897,Historic Private Studio in central SE Portland,392419153,Chris,,Buckman,45.5164,-122.65272,Entire home/apt,100,2,8,12/12/2021,3.43,1,340,8,City registration pending
52320725,"High Ceiling Tiny Home, Perfect for Remote Work!",4923044,Matthew,,King,45.56011,-122.6543,Entire home/apt,49,1,9,11/28/2021,4.35,4,80,9,Exempt
52322911,Marquam Hideaway - Forested Retreat Near the City,9587527,Cherie,,Southwest Hills,45.49919,-122.69766,Entire home/apt,136,2,13,12/10/2021,4.7,1,69,13,City registration pending
52327219,*NEW* Lovely Mt. Scott 2-Bedroom House w/Home Gym & Fire Pit,374459836,Chloe & Jason,,Lents,45.46595,-122.55642,Entire home/apt,123,2,2,12/5/2021,2,1,82,2,City registration pending
52329127,Landing | Modern Apartment with Amazing Amenities (ID508343),263502162,Landing,,Sellwood-Moreland Improvement League,45.48849,-122.65223,Entire home/apt,110,30,0,,,13,309,0,
52339207,Modern Apt Downtown 2 Bed 2 Bath Amazing Location,200455236,Becky,,Portland Downtown,45.51027,-122.68323,Entire home/apt,124,1,13,12/6/2021,4.87,6,319,13,Exempt
52351505,Upscale Guest Suite With a View,90876848,Yls,,Pleasant Valley,45.47064,-122.54039,Entire home/apt,95,30,1,11/19/2021,0.94,4,331,1,
52355322,"Spacious 1BD condo in the heart of North Portland, fast wifi",8534462,Barsala,,Eliot,45.54701,-122.66532,Entire home/apt,136,2,0,,,15,156,0,Exempt
52364742,Peaceful serene Artist inspired : Perfect location,422772850,Ariel,,Hosford-Abernethy,45.503197,-122.641571,Entire home/apt,139,2,6,11/25/2021,2.28,2,83,6,City registration pending
52377155,"Beautiful Portland, 2 Fantastic Units, Great Public Transit Access and Near Portland Union Station",5615582,RoomPicks,,Portland Downtown,45.52229,-122.68454,Private room,245,1,0,,,73,146,0,Exempt
52377160,"Awesome Live Music, Close to Portland State University,  2 Gorgeous Units, Restaurant, Pool, and Bar",5615582,RoomPicks,,Portland Downtown,45.52213,-122.68227,Private room,245,1,0,,,73,146,0,Exempt
52377167,"Enjoy Local Food, Near Portland Art Museum, Historic Music Venues, Pool, Restaurant",5615582,RoomPicks,,Portland Downtown,45.52177,-122.68405,Private room,122,1,0,,,73,146,0,Exempt
52377198,"Great Place for Music Lovers, Historic Building, Pool, Restaurant",5615582,RoomPicks,,Portland Downtown,45.52173,-122.68391,Private room,122,1,0,,,73,146,0,Exempt
52377234,"Enjoy Local Food,  2 Amazing Units, Near Portland Art Museum, Historic Music Venues, Pool, Restaurant",5615582,RoomPicks,,Portland Downtown,45.52178,-122.6832,Private room,245,1,0,,,73,146,0,Exempt
52377298,"Beautiful Portland, Great Public Transit Access and Near Portland Union Station",5615582,RoomPicks,,Portland Downtown,45.52216,-122.68409,Private room,122,1,4,12/4/2021,2.45,73,146,4,Exempt
52377781,"Four  Cozy Units for Large Group, Restaurant, Bike Rental",5615582,RoomPicks,,Concordia,45.56538,-122.63024,Private room,782,1,0,,,73,150,0,Exempt
52377799,"Group Vacay! Four Comfy Units Near Attractions, Restaurant, Theatre",5615582,RoomPicks,,Concordia,45.56501,-122.63076,Private room,782,1,0,,,73,150,0,Exempt
52377822,Adventure Awaits! Four Comfy Units Near Attraction,5615582,RoomPicks,,Concordia,45.5656,-122.63022,Private room,782,1,0,,,73,150,0,Exempt
52378029,"Nature Vacay! Four Comfy Units Near Attractions, Pool",5615582,RoomPicks,,Concordia,45.5635,-122.62957,Private room,774,1,0,,,73,150,0,Exempt
52378042,"Family and Friends Getaway! Three Comfy Units, Restaurant",5615582,RoomPicks,,Concordia,45.56361,-122.6292,Private room,580,1,0,,,73,150,0,Exempt
52378051,"Outdoor Adventure! Three Units Near Parks/Attractions, Restaurant",5615582,RoomPicks,,Concordia,45.56539,-122.62971,Private room,580,1,0,,,73,150,0,Exempt
52378058,"Portland Getaway! Three Comfy and Unique Units, Theatre",5615582,RoomPicks,,Concordia,45.56345,-122.63016,Private room,580,1,0,,,73,150,0,Exempt
52378063,"Unique Property in Old Schoolhouse! Three  Comfy Units, Pool",5615582,RoomPicks,,Concordia,45.56414,-122.63101,Private room,580,1,0,,,73,150,0,Exempt
52378147,Adventure Awaits! Two Comfy Unit Near Attractions,5615582,RoomPicks,,Concordia,45.56512,-122.62894,Private room,387,1,0,,,73,150,0,Exempt
52378185,"Unique Property in Old Schoolhouse! Two Comfy Units, Pool",5615582,RoomPicks,,Concordia,45.56375,-122.62909,Private room,387,1,0,,,73,150,0,Exempt
52378197,"Family and Friends Getaway! Two Comfy Units, Restaurant",5615582,RoomPicks,,Concordia,45.5654,-122.62934,Private room,387,1,0,,,73,150,0,Exempt
52378206,"Two Cozy Units for Large Group, Restaurant, Bike Rental",5615582,RoomPicks,,Concordia,45.56561,-122.62878,Private room,389,1,0,,,73,150,0,Exempt
52378215,"Unique Property in Old Schoolhouse! Comfy Unit, Pool",5615582,RoomPicks,,Concordia,45.56349,-122.62968,Private room,194,1,0,,,73,150,0,Exempt
52378226,"Portland Getaway! Comfy and Unique Unit, Theatre",5615582,RoomPicks,,Concordia,45.56527,-122.63081,Private room,194,1,0,,,73,150,0,Exempt
52378237,Adventure Awaits! Comfy Unit Near Attractions,5615582,RoomPicks,,Concordia,45.56496,-122.63107,Private room,194,1,0,,,73,150,0,Exempt
52383191,Chill spot with plenty of space!!,377397572,Abraham,,West Portland Park,45.45141,-122.72184,Private room,55,1,3,11/14/2021,1.03,2,360,3,Exempt
52386533,Everything you need | 1BR in Portland,359069961,Casey,,Northwest District,45.53091,-122.68849,Entire home/apt,165,120,0,,,39,365,0,
52391382,Warm Two Bedroom Residential Home with Game Room,306489174,Jennifer,,Brentwood-Darlington,45.47453,-122.58367,Entire home/apt,140,2,1,12/5/2021,1,1,83,1,City registration pending
52403866,Lovely Guest Suite with Unique touches!,422075606,Alyson,,University Park,45.58057,-122.73238,Entire home/apt,87,1,0,,,1,243,0,City registration pending
52407918,Huge House in NE Portland,24202916,Salih,,Russell,45.54093,-122.53705,Entire home/apt,135,3,2,11/15/2021,1.03,1,71,2,City registration pending
52419043,"GROUP ESCAPE! TWO COMFY UNITS, POOL, PARKING",5615582,RoomPicks,,Parkrose,45.5673,-122.54261,Private room,248,1,0,,,73,355,0,Exempt
52419072,"PERFECT ESCAPE! TWO COMFY UNITS, POOL, PARKING",5615582,RoomPicks,,Parkrose,45.56691,-122.54126,Private room,248,1,0,,,73,355,0,Exempt
52419296,"AMAZING ESCAPE! COMFY UNIT, POOL, PARKING",5615582,RoomPicks,,Parkrose,45.56849,-122.54117,Private room,124,1,0,,,73,355,0,Exempt
52419299,"Family Vacay! Modern Unit, Restaurant, Fitness Center",5615582,RoomPicks,,Parkrose,45.56772,-122.54288,Private room,124,1,0,,,73,355,0,Exempt
52419302,"GREAT STAY CLOSE TO THE AIRPORT! POOL, HOT TUB",5615582,RoomPicks,,Parkrose,45.56851,-122.54287,Private room,124,1,0,,,73,355,0,Exempt
52419308,"CLOSE TO THE AIRPORT! COMFY KING UNIT, POOL!",5615582,RoomPicks,,Parkrose,45.56702,-122.541,Private room,124,1,0,,,73,355,0,Exempt
52419310,"Family Vacay! Modern Unit, Restaurant, Fitness Center",5615582,RoomPicks,,Parkrose,45.56727,-122.543,Private room,124,1,0,,,73,355,0,Exempt
52419315,"GROUP ESCAPE! COMFY UNIT, POOL, PARKING, FITNESS",5615582,RoomPicks,,Parkrose,45.56848,-122.54074,Private room,124,1,0,,,73,355,0,Exempt
52420663,"Perfect Family Vacation! 4 Amazing Units Near Attractions, Parking, Wi-Fi",5615582,RoomPicks,,Lloyd District,45.52969,-122.66182,Private room,686,1,0,,,73,80,0,Exempt
52420664,"Exciting City Location in Oregon! 4 Elegant Units, Restaurant, Parking, Wi-Fi",5615582,RoomPicks,,Lloyd District,45.5296,-122.66142,Private room,686,1,0,,,73,80,0,Exempt
52420694,"Great Deal! 3 Cozy Units, Parking, Restaurant",5615582,RoomPicks,,Lloyd District,45.53092,-122.66172,Private room,515,1,0,,,73,80,0,Exempt
52420710,"City Getaway! Close to Attractions, 3 Stylish Unit",5615582,RoomPicks,,Lloyd District,45.52921,-122.6614,Private room,515,1,0,,,73,80,0,Exempt
52420726,"Gorgeous Find! 2 Lovely Units, Restaurant, Parking",5615582,RoomPicks,,Lloyd District,45.52938,-122.66046,Private room,343,1,0,,,73,80,0,Exempt
52420734,"Perfect for Business Travel, 2 Modern King Units",5615582,RoomPicks,,Lloyd District,45.53138,-122.66173,Private room,343,1,0,,,73,80,0,Exempt
52420747,"Wonderful Couple's Getaway! Spacious and Clean Unit, Fitness Center, Parking",5615582,RoomPicks,,Lloyd District,45.5314,-122.66112,Private room,171,1,0,,,73,80,0,Exempt
52420749,"Modern and Sophisticated King Unit, Fitness Center",5615582,RoomPicks,,Lloyd District,45.52952,-122.66011,Private room,171,1,0,,,73,80,0,Exempt
52427027,•River view • Studio•,54335395,Marcie,,Cathedral Park,45.5907,-122.75983,Entire home/apt,61,2,2,11/17/2021,0.78,3,72,2,City registration pending
52439844,"Spacious, Downtown Location – great for work and relaxing!",409693567,Patrick,,Pearl,45.5281,-122.68262,Entire home/apt,236,1,2,11/28/2021,2,21,148,2,Exempt
52453142,Private Piedmont Hideout House,424564457,Zongyin,,Piedmont,45.57474,-122.67619,Entire home/apt,201,2,7,11/28/2021,2.63,1,354,7,City registration pending
52464444,Tranquility house,48595009,Stephen & Tina,,Wilkes,45.52743,-122.50238,Entire home/apt,174,4,8,12/13/2021,3.2,2,303,8,15-261412-000-00-HO
